date,latitude,longitude,state,district,rainfall_mm,temperature,humidity,elevation_m,slope_degree,soil_type,river_level,road_condition,traffic_level,historical_incidents,incident_type,incident_severity,road_blocked,delay_minutes
2025-01-20,26.874,93.0108,Assam,Sonitpur,1.9,18.1,43.9,127,0.0,Sandy Loam,4.9,Good,Low,0,None,None,False,11
2025-01-20,25.7491,91.4579,Meghalaya,South Garo Hills,3.3,19.8,65.6,1136,4.8,Alluvial,0.89,Good,Low,0,None,None,False,25
2025-01-20,23.4993,92.8529,Mizoram,Serchhip,6.5,29.7,51.1,523,0.0,Alluvial,1.52,Fair,Low,0,None,None,False,10
2025-01-20,24.9867,93.4768,Manipur,Imphal East,0.2,18.8,55.1,960,0.0,Forest Soil,3.0,Good,Low,0,None,None,False,20
2025-01-21,25.8738,90.8766,Meghalaya,East Khasi Hills,17.4,14.7,47.6,1824,13.3,Sandy Loam,4.85,Fair,High,1,None,None,False,0
2025-01-21,23.6481,92.1104,Tripura,Dhalai,0.1,16.4,45.3,317,8.2,Red Loamy,4.14,Fair,Low,0,None,None,False,4
2025-01-21,24.237,92.4317,Mizoram,Mamit,1.1,16.0,57.0,1343,0.5,Red Loamy,4.69,Good,Moderate,0,None,None,False,7
2025-01-21,23.5131,92.0536,Tripura,North Tripura,0.3,16.9,40.8,418,3.0,Forest Soil,4.04,Fair,Low,0,None,None,False,10
2025-01-22,25.2616,92.7389,Meghalaya,Jaintia Hills,0.7,21.4,52.9,848,3.9,Laterite,2.68,Good,Low,1,None,None,False,0
2025-01-22,27.9473,88.5475,Sikkim,East Sikkim,2.2,17.6,38.8,1615,0.0,Laterite,3.84,Fair,High,0,None,None,False,7
2025-01-22,25.3928,92.6885,Meghalaya,South Garo Hills,0.0,18.8,43.6,1092,8.6,Alluvial,1.82,Good,Moderate,0,None,None,False,9
2025-01-23,23.6908,92.2243,Tripura,West Tripura,6.3,16.7,46.2,15,0.0,Forest Soil,2.82,Good,Moderate,0,None,None,False,4
2025-01-23,22.19,92.431,Mizoram,Aizawl,4.8,27.0,65.3,1601,25.6,Red Loamy,2.84,Good,Moderate,1,None,None,False,12
2025-01-24,23.3191,91.3976,Tripura,West Tripura,3.2,21.1,72.5,820,1.0,Clayey,3.33,Good,Low,1,None,None,False,9
2025-01-24,22.9965,91.43,Tripura,West Tripura,6.1,18.7,58.8,217,24.5,Laterite,5.27,Good,High,1,None,None,False,9
2025-01-24,24.0921,93.7697,Manipur,Ukhrul,12.6,20.4,45.6,1229,4.3,Mountain Soil,3.43,Good,Low,0,None,None,False,21
2025-01-26,22.3277,93.4521,Mizoram,Serchhip,0.5,17.8,60.1,1583,5.3,Alluvial,2.62,Good,Low,1,None,None,False,4
2025-01-26,23.9816,94.3079,Manipur,Tamenglong,1.0,18.3,66.0,1070,7.3,Red Loamy,4.19,Poor,Severe,6,Traffic Jam,Low,True,247
2025-01-27,25.2618,92.6113,Meghalaya,Jaintia Hills,2.5,22.9,65.4,859,13.8,Forest Soil,2.18,Good,Low,1,None,None,False,6
2025-01-27,27.7217,92.6348,Arunachal Pradesh,Changlang,5.2,12.3,41.0,958,5.2,Alluvial,6.86,Good,Low,1,None,None,False,0
2025-01-27,29.2642,96.4789,Arunachal Pradesh,Changlang,11.6,14.6,51.2,2523,7.3,Alluvial,3.18,Good,Low,2,None,None,False,1
2025-01-28,25.6034,93.6467,Manipur,Ukhrul,3.9,24.2,55.2,754,24.8,Sandy Loam,3.2,Good,Low,0,None,None,False,25
2025-01-28,25.3127,90.2732,Meghalaya,West Garo Hills,0.2,18.0,64.0,626,7.1,Sandy Loam,3.23,Good,Moderate,0,None,None,False,12
2025-01-28,27.3844,88.0451,Sikkim,West Sikkim,0.5,13.8,48.7,3449,17.6,Clayey,2.81,Good,High,2,None,None,False,9
2025-01-28,23.9565,94.0917,Manipur,Churachandpur,4.8,13.7,41.3,879,6.7,Red Loamy,3.97,Good,Low,0,None,None,False,1
2025-01-28,24.0628,92.2332,Tripura,Dhalai,3.1,19.0,52.9,555,2.5,Forest Soil,5.2,Good,Moderate,1,None,None,False,17
2025-01-28,27.6469,88.4626,Sikkim,North Sikkim,0.5,10.1,72.4,3787,22.1,Forest Soil,3.41,Good,High,1,None,None,False,7
2025-01-30,27.3115,88.2586,Sikkim,West Sikkim,0.8,14.3,35.6,1281,8.8,Laterite,3.05,Poor,High,5,Bridge Damage,Low,False,12
2025-01-30,26.9094,96.3937,Arunachal Pradesh,East Siang,0.4,10.9,40.8,1887,8.3,Mountain Soil,3.29,Good,Low,0,None,None,False,1
2025-01-30,25.2061,93.8852,Nagaland,Kohima,0.7,20.3,65.3,1874,17.8,Laterite,3.46,Fair,Low,1,None,None,False,3
2025-01-30,27.1647,88.1408,Sikkim,West Sikkim,1.0,15.9,62.0,1912,15.1,Mountain Soil,3.69,Fair,Moderate,0,None,None,False,2
2025-01-30,27.6779,88.104,Sikkim,West Sikkim,1.3,13.2,68.0,3839,25.6,Forest Soil,2.19,Fair,Low,0,None,None,False,12
2025-01-31,27.2348,88.729,Sikkim,South Sikkim,0.0,15.9,44.6,1223,18.6,Red Loamy,4.61,Good,Moderate,2,None,None,False,19
2025-01-31,28.4873,94.0664,Arunachal Pradesh,East Siang,0.1,13.5,62.9,1764,10.0,Sandy Loam,1.07,Good,Moderate,1,None,None,False,9
2025-01-31,26.792,93.4622,Nagaland,Tuensang,5.1,13.1,47.3,999,0.0,Laterite,4.03,Good,High,0,None,None,False,5
2025-02-01,27.51,88.7177,Sikkim,West Sikkim,0.3,2.2,62.5,3372,18.8,Alluvial,0.5,Good,Low,0,None,None,False,0
2025-02-01,25.7487,91.8344,Meghalaya,West Garo Hills,5.8,16.9,43.8,1224,4.8,Alluvial,3.72,Good,Moderate,1,None,None,False,9
2025-02-01,26.6915,94.5019,Nagaland,Tuensang,2.6,22.7,35.5,1687,16.4,Clayey,3.36,Good,Moderate,0,None,None,False,5
2025-02-02,25.3674,92.2946,Meghalaya,Jaintia Hills,2.9,17.9,80.3,1226,14.3,Red Loamy,3.68,Good,Low,0,None,None,False,12
2025-02-02,27.5303,88.6647,Sikkim,North Sikkim,0.2,2.2,49.5,4337,17.4,Red Loamy,2.7,Good,Low,2,None,None,False,8
2025-02-02,26.7074,94.8676,Nagaland,Kohima,0.6,3.6,59.8,1682,0.0,Alluvial,4.63,Good,Low,0,None,None,False,6
2025-02-02,25.9767,93.7368,Nagaland,Dimapur,0.5,19.0,65.5,1128,0.0,Clayey,1.67,Fair,High,0,None,None,False,7
2025-02-02,26.1719,90.683,Assam,Kamrup,0.9,23.5,39.5,171,3.3,Mountain Soil,5.31,Good,Low,0,None,None,False,13
2025-02-02,24.7686,92.4328,Assam,Kamrup,1.6,25.7,59.9,90,0.0,Laterite,2.8,Good,Moderate,0,None,None,False,11
2025-02-05,23.2358,91.4131,Tripura,Gomati,3.3,19.3,77.6,873,6.1,Sandy Loam,5.12,Good,Low,1,None,None,False,19
2025-02-05,27.6611,88.0309,Sikkim,North Sikkim,0.3,9.1,31.5,2389,10.6,Laterite,3.74,Fair,High,0,None,None,False,8
2025-02-05,22.9957,91.6851,Tripura,West Tripura,2.3,19.8,40.6,164,6.6,Alluvial,2.1,Good,Low,0,None,None,False,13
2025-02-05,27.0789,88.4376,Sikkim,South Sikkim,0.5,17.1,53.7,2807,18.9,Alluvial,3.77,Fair,Low,0,None,None,False,6
2025-02-06,25.2116,92.646,Meghalaya,West Garo Hills,3.0,20.0,62.2,1076,4.8,Mountain Soil,3.17,Good,Low,0,None,None,False,8
2025-02-07,25.1801,93.8209,Manipur,Ukhrul,1.7,11.2,48.4,1434,7.5,Sandy Loam,3.83,Good,Low,1,None,None,False,21
2025-02-07,24.479,92.0055,Tripura,Gomati,1.7,16.3,70.6,235,6.9,Forest Soil,2.87,Good,Low,0,None,None,False,11
2025-02-07,25.9347,94.5434,Nagaland,Tuensang,1.7,15.0,57.6,1914,13.8,Laterite,3.16,Good,High,2,None,None,False,15
2025-02-07,25.3173,91.1604,Meghalaya,East Khasi Hills,1.1,23.6,45.8,1477,0.0,Forest Soil,2.96,Good,Low,0,None,None,False,0
2025-02-07,24.1298,91.9564,Tripura,North Tripura,0.2,23.8,46.6,747,2.6,Red Loamy,2.47,Fair,Low,0,None,None,False,12
2025-02-08,26.0968,92.7393,Meghalaya,Ri Bhoi,0.2,15.2,61.7,1298,11.0,Forest Soil,3.41,Fair,Low,1,None,None,False,20
2025-02-08,28.4252,94.3185,Arunachal Pradesh,East Siang,0.2,11.2,49.7,2903,10.1,Sandy Loam,3.11,Good,Moderate,0,None,None,False,10
2025-02-08,25.4592,94.928,Assam,Cachar,3.8,28.6,65.3,156,0.0,Red Loamy,2.81,Good,Low,0,None,None,False,7
2025-02-08,26.8464,91.8451,Arunachal Pradesh,Tawang,0.1,19.8,52.7,545,1.7,Clayey,2.44,Good,Low,0,None,None,False,0
2025-02-09,26.2599,93.4695,Nagaland,Tuensang,0.3,27.9,62.2,975,1.3,Red Loamy,3.17,Good,Low,0,None,None,False,11
2025-02-09,21.9016,93.325,Mizoram,Mamit,0.2,21.1,69.8,1651,21.5,Mountain Soil,3.44,Poor,Severe,4,Traffic Jam,Low,True,196
2025-02-09,27.3519,88.4262,Sikkim,North Sikkim,1.2,5.6,43.2,4491,35.1,Clayey,3.74,Fair,High,0,None,None,False,13
2025-02-10,22.8704,93.0216,Mizoram,Aizawl,2.0,25.9,88.0,633,14.9,Forest Soil,2.18,Fair,Low,1,None,None,False,11
2025-02-10,27.5591,88.1418,Sikkim,East Sikkim,1.6,17.0,52.4,2958,26.1,Sandy Loam,3.9,Good,Moderate,2,None,None,False,4
2025-02-10,24.1649,91.3819,Tripura,North Tripura,0.9,25.4,76.4,882,5.8,Mountain Soil,6.76,Fair,Low,2,None,None,False,9
2025-02-11,22.9854,92.1413,Tripura,Dhalai,1.9,22.9,47.8,488,6.7,Mountain Soil,1.6,Fair,Low,2,None,None,False,21
2025-02-11,25.0872,91.4976,Meghalaya,Ri Bhoi,1.0,13.4,54.1,1739,11.0,Red Loamy,5.17,Good,Moderate,0,None,None,False,0
2025-02-12,25.5431,93.7352,Manipur,Churachandpur,5.6,21.8,57.5,1041,0.0,Mountain Soil,4.32,Good,Moderate,1,None,None,False,11
2025-02-12,25.9929,92.8932,Assam,Sonitpur,0.2,18.6,55.6,44,0.0,Alluvial,3.49,Good,High,0,None,None,False,6
2025-02-12,27.9959,96.1108,Arunachal Pradesh,Lohit,0.7,19.5,52.7,997,12.2,Sandy Loam,6.16,Good,Low,1,None,None,False,15
2025-02-12,25.4543,89.9795,Assam,Nagaon,0.4,18.8,55.1,77,20.0,Clayey,2.57,Good,Low,0,None,None,False,5
2025-02-12,26.201,93.9804,Nagaland,Tuensang,2.1,12.2,64.6,1000,2.1,Clayey,4.64,Fair,Low,1,None,None,False,15
2025-02-12,28.5454,91.9697,Arunachal Pradesh,Tawang,2.0,20.0,45.1,1864,0.0,Forest Soil,3.75,Good,High,1,None,None,False,10
2025-02-13,23.2254,91.9248,Tripura,Gomati,0.4,15.4,64.0,101,4.1,Clayey,1.96,Good,Low,0,None,None,False,9
2025-02-13,21.9743,93.4827,Mizoram,Champhai,1.2,24.1,45.6,844,0.0,Laterite,3.67,Good,Low,3,None,None,False,11
2025-02-14,25.9735,90.9499,Meghalaya,West Garo Hills,0.6,20.3,25.1,1013,14.6,Alluvial,2.61,Good,Low,0,None,None,False,16
2025-02-14,24.3845,93.1709,Manipur,Senapati,0.8,16.6,50.6,997,21.2,Sandy Loam,5.78,Good,Moderate,0,None,None,False,4
2025-02-14,25.1436,91.898,Meghalaya,Jaintia Hills,1.8,23.3,63.4,1304,25.1,Forest Soil,2.08,Good,Low,0,None,None,False,0
2025-02-14,23.465,91.1616,Tripura,Gomati,0.2,19.6,71.2,46,13.9,Alluvial,3.21,Good,Moderate,0,None,None,False,13
2025-02-14,27.8142,92.6891,Arunachal Pradesh,Papum Pare,3.3,11.9,44.1,2023,7.7,Laterite,2.66,Fair,Moderate,2,None,None,False,0
2025-02-14,26.0319,92.7811,Meghalaya,Ri Bhoi,2.2,25.2,44.7,369,3.0,Mountain Soil,3.93,Under Construction,Moderate,1,Fog/Visibility,Medium,False,86
2025-02-14,27.6872,88.0646,Sikkim,West Sikkim,8.2,9.6,45.6,3724,33.5,Red Loamy,3.8,Under Construction,Severe,4,Fallen Tree,High,True,287
2025-02-14,25.2202,93.2086,Assam,Kamrup,8.0,21.7,36.8,48,2.5,Alluvial,1.55,Good,Low,0,None,None,False,14
2025-02-14,25.215,89.8335,Meghalaya,East Khasi Hills,2.7,25.1,55.3,574,0.0,Forest Soil,5.46,Fair,Moderate,0,None,None,False,10
2025-02-15,25.3012,95.1016,Nagaland,Mokokchung,0.7,27.8,41.9,561,4.3,Clayey,3.9,Good,Moderate,2,None,None,False,5
2025-02-15,23.1079,91.7721,Tripura,West Tripura,3.0,19.4,60.4,705,1.9,Clayey,3.11,Fair,Low,2,None,None,False,5
2025-02-15,22.433,92.5286,Mizoram,Mamit,0.0,20.2,56.0,1108,4.8,Clayey,3.83,Good,Low,1,None,None,False,4
2025-02-16,24.6614,94.3314,Assam,Jorhat,0.3,18.8,43.0,117,6.2,Clayey,4.12,Fair,High,0,None,None,False,1
2025-02-16,23.6784,93.2816,Mizoram,Aizawl,0.3,22.9,61.1,1201,7.9,Clayey,3.62,Fair,Low,1,None,None,False,17
2025-02-16,26.7675,94.2859,Assam,Jorhat,1.5,21.0,38.6,54,0.0,Laterite,2.67,Good,High,0,None,None,False,7
2025-02-16,28.6214,94.7753,Arunachal Pradesh,East Siang,0.0,13.4,65.0,1692,16.5,Red Loamy,3.54,Good,High,1,None,None,False,8
2025-02-17,27.4829,96.827,Arunachal Pradesh,Changlang,1.8,20.1,53.8,855,2.8,Mountain Soil,3.69,Damaged,Moderate,3,Traffic Jam,Medium,False,66
2025-02-17,24.2814,93.8349,Manipur,Ukhrul,0.1,15.0,54.8,929,20.6,Mountain Soil,1.78,Fair,Low,1,None,None,False,26
2025-02-17,24.0167,91.1537,Tripura,Khowai,5.9,12.1,36.2,360,9.2,Forest Soil,1.25,Good,Low,0,None,None,False,9
2025-02-17,24.169,93.1849,Manipur,Imphal West,0.2,10.7,56.7,1053,17.6,Red Loamy,3.59,Fair,High,0,None,None,False,15
2025-02-17,28.1621,92.8154,Arunachal Pradesh,West Kameng,4.2,16.7,65.4,1888,15.8,Forest Soil,5.49,Fair,Moderate,0,None,None,False,16
2025-02-17,26.8622,96.0317,Arunachal Pradesh,East Siang,0.7,18.0,50.9,2292,19.6,Forest Soil,2.3,Fair,Low,2,None,None,False,11
2025-02-17,27.0344,88.4175,Sikkim,South Sikkim,0.0,5.2,64.8,4450,28.1,Forest Soil,4.1,Good,Low,0,None,None,False,12
2025-02-18,24.8351,93.149,Manipur,Churachandpur,2.3,26.6,50.1,1784,6.3,Laterite,3.26,Good,Low,1,None,None,False,3
2025-02-18,29.379,92.92,Arunachal Pradesh,East Siang,4.7,5.5,34.6,2648,12.9,Clayey,4.89,Good,Low,1,None,None,False,12
2025-02-19,24.3741,93.2917,Manipur,Senapati,1.0,15.9,72.0,1909,11.4,Laterite,2.31,Good,Moderate,1,None,None,False,15
2025-02-19,28.6887,95.3086,Arunachal Pradesh,Tawang,6.1,11.2,58.4,2378,0.1,Forest Soil,3.69,Good,Moderate,1,None,None,False,30
2025-02-19,25.9469,90.1024,Meghalaya,South Garo Hills,1.5,20.4,77.8,408,2.9,Sandy Loam,4.65,Fair,Moderate,1,None,None,False,27
2025-02-19,24.7954,91.3467,Assam,Barpeta,0.0,21.7,56.3,177,3.5,Sandy Loam,3.0,Under Construction,Moderate,4,Bridge Damage,Low,False,66
2025-02-19,28.9562,96.8932,Arunachal Pradesh,Papum Pare,3.8,10.7,51.8,2750,18.6,Forest Soil,4.86,Good,Low,0,None,None,False,18
2025-02-20,23.1623,91.6578,Tripura,North Tripura,0.2,24.3,60.1,587,3.8,Sandy Loam,2.05,Fair,Low,0,None,None,False,15
2025-02-20,25.5986,94.0183,Nagaland,Wokha,6.2,17.0,60.0,1736,6.3,Clayey,3.5,Fair,Moderate,1,None,None,False,19
2025-02-21,24.2443,93.3901,Mizoram,Lunglei,1.0,21.6,70.2,1587,7.2,Mountain Soil,1.65,Good,Low,1,None,None,False,25
2025-02-21,25.4671,94.9058,Nagaland,Wokha,2.7,15.0,58.1,1865,11.7,Clayey,5.36,Fair,Low,1,None,None,False,23
2025-02-21,24.0806,92.101,Tripura,North Tripura,0.3,24.0,63.4,670,13.9,Clayey,3.93,Poor,Moderate,2,Traffic Jam,Medium,True,170
2025-02-21,25.0699,92.7353,Assam,Dibrugarh,0.4,19.7,68.2,64,0.0,Laterite,4.21,Fair,Low,1,None,None,False,13
2025-02-21,27.0967,88.1931,Sikkim,West Sikkim,4.6,9.9,52.9,3933,24.1,Red Loamy,5.0,Poor,Moderate,3,Fallen Tree,Critical,True,333
2025-02-22,25.2366,90.7106,Meghalaya,South Garo Hills,0.8,20.9,50.3,1077,4.3,Forest Soil,1.21,Good,Low,0,None,None,False,2
2025-02-22,27.2757,88.7724,Sikkim,East Sikkim,2.1,13.6,51.7,2390,19.8,Laterite,4.12,Good,Low,1,None,None,False,4
2025-02-23,25.9453,93.7422,Nagaland,Dimapur,5.7,14.3,56.9,1084,0.2,Clayey,4.23,Good,Moderate,2,None,None,False,9
2025-02-23,25.0487,94.79,Manipur,Imphal East,2.2,19.7,51.8,1565,10.4,Forest Soil,4.15,Fair,Low,1,None,None,False,15
2025-02-23,24.2265,92.0378,Tripura,West Tripura,1.2,22.3,59.5,609,11.4,Mountain Soil,4.1,Fair,Low,1,None,None,False,10
2025-02-24,24.3152,92.215,Mizoram,Serchhip,3.6,12.2,57.5,1010,1.4,Laterite,5.52,Fair,Low,0,None,None,False,3
2025-02-25,23.208,91.9942,Tripura,Khowai,0.2,18.3,43.0,127,0.0,Forest Soil,1.95,Fair,Moderate,3,None,None,False,12
2025-02-25,23.9535,91.824,Tripura,Dhalai,0.9,26.3,49.1,381,10.8,Alluvial,3.35,Good,High,0,None,None,False,12
2025-02-25,22.6114,93.163,Mizoram,Aizawl,3.2,18.5,63.1,930,1.4,Clayey,2.82,Good,Low,0,None,None,False,9
2025-02-25,27.5833,88.1932,Sikkim,South Sikkim,1.7,21.3,75.9,695,0.0,Laterite,4.71,Fair,Moderate,0,None,None,False,12
2025-02-26,28.7496,93.8582,Arunachal Pradesh,Papum Pare,3.9,17.2,70.7,2918,9.3,Red Loamy,3.48,Good,Low,0,None,None,False,7
2025-02-27,26.9679,94.9378,Nagaland,Mokokchung,0.6,20.4,62.6,1589,22.3,Red Loamy,3.85,Good,Moderate,1,None,None,False,8
2025-02-27,26.6759,94.6687,Nagaland,Mon,0.7,14.3,48.7,1358,10.0,Red Loamy,4.62,Good,Moderate,1,None,None,False,8
2025-02-27,25.638,90.9294,Meghalaya,East Khasi Hills,1.3,20.0,35.3,1305,4.6,Laterite,4.53,Fair,Moderate,1,None,None,False,18
2025-02-28,25.9612,94.572,Nagaland,Kohima,4.5,23.5,50.8,230,9.5,Clayey,3.56,Good,Low,4,None,None,False,8
2025-03-01,29.108,95.5817,Arunachal Pradesh,Tawang,0.1,16.2,76.0,540,11.8,Forest Soil,4.47,Good,Low,0,None,None,False,13
2025-03-02,23.9734,93.7856,Manipur,Imphal West,1.6,14.1,61.8,1477,10.3,Red Loamy,4.21,Good,High,0,None,None,False,12
2025-03-02,24.7397,93.8819,Manipur,Tamenglong,0.6,16.9,42.3,1423,8.0,Red Loamy,6.06,Fair,Low,0,None,None,False,17
2025-03-02,24.1816,91.2253,Tripura,North Tripura,1.3,21.0,46.8,525,6.9,Forest Soil,6.02,Good,Low,1,None,None,False,20
2025-03-02,24.8861,95.5809,Assam,Cachar,1.8,26.5,55.7,129,0.0,Forest Soil,2.89,Fair,Low,1,None,None,False,9
2025-03-03,25.8989,95.5135,Assam,Nagaon,0.4,23.6,57.2,198,0.0,Red Loamy,4.24,Fair,Low,0,None,None,False,11
2025-03-03,23.7499,91.9953,Tripura,West Tripura,1.1,21.9,52.9,360,0.0,Alluvial,4.63,Fair,Low,0,None,None,False,13
2025-03-03,23.238,91.1836,Tripura,Dhalai,2.0,25.8,75.0,77,4.0,Alluvial,3.13,Good,Low,0,None,None,False,10
2025-03-03,22.3603,92.2371,Mizoram,Lunglei,0.0,14.9,58.6,1773,18.0,Sandy Loam,3.54,Fair,Low,1,None,None,False,0
2025-03-04,24.8462,90.4356,Assam,Barpeta,0.6,18.2,50.9,92,0.0,Forest Soil,3.27,Good,Moderate,0,None,None,False,11
2025-03-04,25.0144,94.6555,Manipur,Churachandpur,0.1,19.0,75.5,1889,31.8,Red Loamy,4.65,Good,Moderate,1,None,None,False,12
2025-03-04,25.9538,92.5371,Meghalaya,Jaintia Hills,3.0,16.6,55.4,1448,18.9,Sandy Loam,2.62,Good,Low,2,None,None,False,17
2025-03-04,23.7031,93.073,Mizoram,Mamit,1.0,14.8,53.5,1154,0.0,Sandy Loam,4.77,Good,Low,0,None,None,False,19
2025-03-04,28.6418,93.6014,Arunachal Pradesh,Tawang,2.0,14.8,38.1,1612,14.3,Forest Soil,3.91,Good,Moderate,1,None,None,False,12
2025-03-04,23.9233,94.0028,Manipur,Imphal West,5.5,19.5,46.5,1514,6.7,Red Loamy,3.21,Fair,Low,0,None,None,False,0
2025-03-05,23.4558,91.6799,Tripura,North Tripura,0.1,31.3,45.0,680,0.0,Red Loamy,2.28,Good,Low,1,None,None,False,2
2025-03-05,24.4116,93.4311,Mizoram,Champhai,4.2,19.6,64.4,1457,21.4,Clayey,4.71,Good,Low,0,None,None,False,2
2025-03-05,27.9338,88.3575,Sikkim,East Sikkim,4.4,18.4,43.5,1331,22.1,Mountain Soil,4.34,Good,Low,1,None,None,False,1
2025-03-06,27.1378,88.59,Sikkim,East Sikkim,2.1,25.0,53.5,467,10.9,Clayey,4.86,Good,Low,0,None,None,False,9
2025-03-06,23.3671,91.7542,Tripura,Gomati,1.8,20.5,58.1,260,0.0,Forest Soil,4.2,Fair,Moderate,1,None,None,False,13
2025-03-06,23.928,92.8195,Mizoram,Aizawl,8.1,15.8,64.6,1215,17.7,Alluvial,5.45,Fair,High,0,None,None,False,0
2025-03-06,25.8928,90.6818,Meghalaya,Jaintia Hills,3.2,24.3,74.2,931,9.6,Mountain Soil,5.43,Poor,Moderate,6,Bridge Damage,Low,True,207
2025-03-07,27.8461,88.4373,Sikkim,South Sikkim,0.4,7.2,62.1,3491,15.4,Alluvial,3.69,Good,Moderate,0,None,None,False,10
2025-03-07,23.8968,94.3507,Manipur,Senapati,1.8,16.6,49.7,1367,11.9,Alluvial,2.7,Good,Moderate,0,None,None,False,11
2025-03-07,25.2967,94.0336,Manipur,Churachandpur,0.2,32.5,65.8,1968,0.0,Clayey,3.77,Good,Low,0,None,None,False,10
2025-03-07,25.1675,93.481,Manipur,Churachandpur,0.3,19.8,31.5,1809,0.0,Clayey,1.1,Poor,Low,5,Traffic Jam,Medium,True,141
2025-03-08,25.9251,91.3405,Meghalaya,South Garo Hills,0.5,17.7,45.3,393,12.7,Forest Soil,3.67,Good,Moderate,0,None,None,False,0
2025-03-08,25.9433,90.7556,Meghalaya,Jaintia Hills,4.3,21.0,49.9,893,12.4,Mountain Soil,3.26,Good,Moderate,0,None,None,False,0
2025-03-08,26.9892,94.3309,Nagaland,Dimapur,7.4,16.9,50.8,996,2.9,Laterite,3.41,Good,Low,2,None,None,False,3
2025-03-08,27.7353,97.3061,Arunachal Pradesh,Lohit,0.7,10.7,60.0,1018,5.1,Laterite,3.97,Good,Low,1,None,None,False,25
2025-03-08,27.9335,88.6828,Sikkim,East Sikkim,0.8,7.9,70.9,2825,9.9,Alluvial,2.96,Fair,Low,1,None,None,False,21
2025-03-08,28.9261,94.446,Arunachal Pradesh,East Siang,1.9,25.1,49.6,2165,0.0,Red Loamy,0.5,Fair,Low,0,None,None,False,9
2025-03-08,27.9941,88.0736,Sikkim,East Sikkim,0.0,7.3,71.0,3108,22.5,Forest Soil,3.67,Fair,Low,1,None,None,False,8
2025-03-09,23.8639,92.8458,Mizoram,Kolasib,6.5,19.0,47.6,1330,11.4,Red Loamy,3.99,Fair,Low,1,None,None,False,5
2025-03-10,23.9269,93.7098,Manipur,Senapati,1.1,26.9,74.7,1793,15.4,Forest Soil,3.0,Fair,Moderate,1,None,None,False,9
2025-03-10,25.9039,95.6593,Assam,Cachar,1.8,24.3,67.0,189,4.1,Alluvial,4.23,Good,Low,1,None,None,False,6
2025-03-10,27.2565,95.8165,Arunachal Pradesh,Tawang,0.3,18.6,69.7,919,0.0,Laterite,3.87,Good,Moderate,0,None,None,False,20
2025-03-10,22.2488,92.3934,Mizoram,Kolasib,2.6,21.9,46.5,831,19.5,Forest Soil,3.71,Good,Moderate,0,None,None,False,6
2025-03-10,25.6719,94.5036,Manipur,Senapati,2.2,21.0,47.8,769,3.8,Mountain Soil,2.26,Good,Low,0,None,None,False,7
2025-03-10,28.4836,92.307,Arunachal Pradesh,Tawang,5.5,13.5,51.2,263,0.0,Red Loamy,3.56,Good,Low,0,None,None,False,5
2025-03-10,24.4493,91.9423,Tripura,North Tripura,1.1,24.3,53.5,497,8.9,Mountain Soil,2.44,Good,High,1,None,None,False,14
2025-03-10,28.0318,93.7706,Arunachal Pradesh,East Siang,3.5,20.8,71.5,790,6.0,Forest Soil,3.82,Fair,Moderate,0,None,None,False,12
2025-03-11,22.1126,93.4672,Mizoram,Champhai,5.6,18.2,49.3,835,20.9,Sandy Loam,3.24,Good,Low,0,None,None,False,13
2025-03-11,23.2577,92.083,Tripura,Gomati,0.4,22.7,39.9,288,0.9,Forest Soil,2.33,Good,High,1,None,None,False,9
2025-03-11,26.5745,95.2651,Assam,Nagaon,0.7,19.0,39.1,114,4.0,Alluvial,4.31,Fair,Low,0,None,None,False,12
2025-03-11,24.4572,94.1125,Manipur,Churachandpur,10.6,21.6,54.1,1361,10.0,Sandy Loam,3.14,Fair,Low,1,None,None,False,5
2025-03-11,25.3881,90.387,Meghalaya,East Khasi Hills,1.7,20.7,71.1,742,17.8,Clayey,4.2,Fair,Moderate,0,None,None,False,17
2025-03-12,27.862,88.5939,Sikkim,West Sikkim,0.3,9.6,51.8,2474,25.1,Clayey,3.48,Good,High,0,None,None,False,14
2025-03-12,26.9374,93.7064,Nagaland,Tuensang,6.8,5.7,68.5,1377,0.0,Alluvial,4.95,Fair,Moderate,0,None,None,False,14
2025-03-12,25.1887,90.1343,Meghalaya,South Garo Hills,1.2,13.7,56.1,1689,26.3,Alluvial,1.71,Fair,Low,2,None,None,False,19
2025-03-12,26.732,94.3587,Nagaland,Mon,2.3,19.3,69.3,572,0.0,Forest Soil,3.87,Good,Moderate,1,None,None,False,17
2025-03-13,27.735,96.9197,Arunachal Pradesh,East Siang,5.6,19.0,60.9,1842,16.1,Laterite,4.28,Fair,Low,1,None,None,False,0
2025-03-13,29.1974,91.9639,Arunachal Pradesh,Papum Pare,3.6,19.6,47.7,2525,31.5,Laterite,3.4,Good,Low,0,None,None,False,15
2025-03-13,23.9288,91.5754,Tripura,Dhalai,1.8,24.1,43.7,551,4.9,Forest Soil,3.82,Good,Low,1,None,None,False,17
2025-03-13,27.0915,88.4043,Sikkim,East Sikkim,5.2,13.2,46.4,2634,18.4,Clayey,3.03,Good,Moderate,0,None,None,False,14
2025-03-13,27.3888,88.2216,Sikkim,North Sikkim,0.1,7.6,75.4,2939,22.6,Sandy Loam,2.5,Fair,Low,1,None,None,False,11
2025-03-13,22.9293,91.9309,Tripura,Dhalai,0.0,16.9,70.3,701,0.0,Forest Soil,2.36,Good,Low,0,None,None,False,0
